chip_id,location,datetime,cloudpath,fold,iou
mtpt,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtpt,1,0.9453209767168695
mtqa,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtqa,1,0.8722134345671201
mtqz,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtqz,1,0.911873165002936
mtrd,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtrd,1,0.9300735500291181
mtro,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtro,1,0.7015392015392016
mtso,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtso,1,0.8569729001284454
mtuv,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtuv,1,0.0
mtvj,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtvj,1,0.877584701938664
mtwk,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtwk,1,0.8846961390411758
mtwv,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtwv,1,0.0
mtxd,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtxd,1,0.8014781909393789
mtxe,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtxe,1,0.7624032771961766
mtxh,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtxh,1,0.83802095753784
mtxs,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtxs,1,0.9138521643122045
mtyb,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtyb,1,0.9208698186764473
mtyk,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtyk,1,0.7243564356435643
mtyt,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtyt,1,0.8498970133882595
mtzx,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mtzx,1,0.797428314008148
muas,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muas,1,0.7982711240361783
muau,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muau,1,0.695457930007446
mucm,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mucm,1,0.8089905912417238
muds,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muds,1,0.9078593272171254
mueu,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mueu,1,0.8900782729904572
mugi,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mugi,1,0.8844891366644089
muhn,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muhn,1,0.7585007402414511
muip,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muip,1,0.871778998684516
muiq,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muiq,1,0.7920426226690728
mulc,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mulc,1,0.9162745237138106
mumc,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mumc,1,0.8132028789923527
muoq,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muoq,1,0.8675135876734736
mupp,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mupp,1,0.8760498666919583
muql,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muql,1,0.8739753774092477
murc,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/murc,1,0.8827337408557971
mutu,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mutu,1,0.8490519312206437
muuh,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muuh,1,0.9591048027263465
muux,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muux,1,0.4180646893034492
muvc,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muvc,1,0.39590443686006827
muvl,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muvl,1,0.9158780981600564
muwi,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muwi,1,0.5954786889493457
muwy,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muwy,1,0.7895811664425785
muxa,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muxa,1,0.8847295099830682
muxe,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muxe,1,0.8506045678459472
muxn,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muxn,1,0.7987891279144661
muyc,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muyc,1,0.8653606141976475
muyq,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muyq,1,0.8932304258880417
muzm,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/muzm,1,0.7295060770623222
mvdi,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvdi,1,0.7391245843024932
mvdn,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvdn,1,0.0
mvdp,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvdp,1,0.4546500920810313
mved,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mved,1,0.9032905417143405
mver,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mver,1,0.8440161087030035
mvff,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvff,1,0.931555877996433
mvfk,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvfk,1,0.7594529364440868
mvhu,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvhu,1,0.9204601147403927
mvjb,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvjb,1,0.8580018674136322
mvmr,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvmr,1,0.7358834244080146
mvmt,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvmt,1,0.11775361290139405
mvnk,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvnk,1,0.871140337251247
mvno,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvno,1,0.0
mvnq,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvnq,1,0.9071291491932618
mvoc,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvoc,1,0.6200685734126123
mvqb,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvqb,1,0.7505393647874372
mvqg,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvqg,1,0.0
mvqh,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvqh,1,0.8275727244291523
mvqo,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvqo,1,0.7268150503444621
mvrt,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvrt,1,0.0
mvsf,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvsf,1,0.9019383356396906
mvsr,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvsr,1,0.9387571645343862
mvsw,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvsw,1,0.8478058613738564
mvta,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvta,1,0.0
mvts,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvts,1,0.8956099338150465
mvuk,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvuk,1,0.9290786516853933
mvxd,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvxd,1,0.8826378455949951
mvxw,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvxw,1,0.9501295627817803
mvye,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvye,1,0.0
mvyh,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvyh,1,0.0
mvzi,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mvzi,1,0.92678628835415
mwac,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwac,1,0.8346646486728888
mwaq,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwaq,1,0.88371197057069
mwax,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwax,1,0.6125649195875255
mwbm,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwbm,1,0.8853840004919141
mwcf,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwcf,1,0.8830951377861317
mwcp,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwcp,1,0.0
mwcy,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwcy,1,0.0
mwei,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwei,1,0.9503061553335482
mwfg,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwfg,1,0.9232676049302546
mwfi,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwfi,1,0.8015573224101786
mwgr,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwgr,1,0.9144829920460315
mwgw,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwgw,1,0.7597418714321171
mwhr,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwhr,1,0.9004516949524185
mwhy,Kolwezi,2020-04-30T08:43:07Z,az://./train_features/mwhy,1,0.9191436918807581
mwio,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwio,2,0.8844581796431064
mwit,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwit,2,0.8192174754596986
mwlc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwlc,2,0.8409259150461195
mwol,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwol,2,0.8684167302731375
mwom,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwom,2,0.8443367925157219
mwop,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwop,2,0.8145194154974675
mwoq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwoq,2,0.8968122028757255
mwpg,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwpg,2,0.7504643962848297
mwqc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwqc,2,0.8076624385192855
mwqy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwqy,2,0.8541176470588235
mwrh,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwrh,2,0.8525046013691556
mwrr,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwrr,2,0.861495317395745
mwrx,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwrx,2,0.855952972346415
mwsl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwsl,2,0.763267654249964
mwso,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwso,2,0.6413808267370272
mwsw,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwsw,2,0.8387510230554226
mwsy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwsy,2,0.8497637457044673
mwth,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwth,2,0.847263151294752
mwvp,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwvp,2,0.7471143756558237
mwvt,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwvt,2,0.8210350154479917
mwyc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwyc,2,0.803921568627451
mwyd,Macapa,2020-09-10T13:52:40Z,az://./train_features/mwyd,2,0.8605685513479492
mxbl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxbl,2,0.8467504318081756
mxbt,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxbt,2,0.8318932144073833
mxdl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxdl,2,0.9080757694314032
mxdv,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxdv,2,0.7731454005934718
mxdx,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxdx,2,0.8577868256507198
mxfh,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxfh,2,0.0
mxfi,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxfi,2,0.7790117294734216
mxfy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxfy,2,0.49920508744038156
mxge,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxge,2,0.7096816540859863
mxgy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxgy,2,0.8142651986596458
mxjg,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxjg,2,0.9104775696141431
mxjo,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxjo,2,0.8529769137302552
mxjt,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxjt,2,0.7824674630820849
mxkv,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxkv,2,0.7567746501381184
mxmc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxmc,2,0.1218639995529977
mxme,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxme,2,0.8472074468085107
mxne,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxne,2,0.8386391251518833
mxod,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxod,2,0.8367357960682653
mxom,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxom,2,0.7682722456481782
mxou,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxou,2,0.8278778158489466
mxov,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxov,2,0.7157679061859715
mxpn,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxpn,2,0.8651523311278658
mxqe,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxqe,2,0.8349466121145594
mxql,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxql,2,0.5193948894031002
mxrk,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxrk,2,0.7623931623931623
mxtg,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxtg,2,0.8058086560364465
mxus,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxus,2,0.9057349160743989
mxvn,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxvn,2,0.8983573751354957
mxvs,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxvs,2,0.8826588900246528
mxwq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxwq,2,0.77677131583462
mxyf,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxyf,2,0.638396299151889
mxyj,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxyj,2,0.3802239605657951
mxys,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxys,2,0.8269387755102041
mxyv,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxyv,2,0.7507524156502455
mxzl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxzl,2,0.8550832403850126
mxzz,Macapa,2020-09-10T13:52:40Z,az://./train_features/mxzz,2,0.8703184938421159
mybq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mybq,2,0.7812973828202254
mydi,Macapa,2020-09-10T13:52:40Z,az://./train_features/mydi,2,0.7989752489566547
myes,Macapa,2020-09-10T13:52:40Z,az://./train_features/myes,2,0.701153668666359
myfr,Macapa,2020-09-10T13:52:40Z,az://./train_features/myfr,2,0.7446327683615819
mygs,Macapa,2020-09-10T13:52:40Z,az://./train_features/mygs,2,0.7325098609092796
myhu,Macapa,2020-09-10T13:52:40Z,az://./train_features/myhu,2,0.6885549952069353
myib,Macapa,2020-09-10T13:52:40Z,az://./train_features/myib,2,0.0
myid,Macapa,2020-09-10T13:52:40Z,az://./train_features/myid,2,0.8800818553888131
myie,Macapa,2020-09-10T13:52:40Z,az://./train_features/myie,2,0.6971267503182397
myio,Macapa,2020-09-10T13:52:40Z,az://./train_features/myio,2,0.6193548387096774
myjl,Macapa,2020-09-10T13:52:40Z,az://./train_features/myjl,2,0.8983180214645407
myjs,Macapa,2020-09-10T13:52:40Z,az://./train_features/myjs,2,0.8888332415151667
mykp,Macapa,2020-09-10T13:52:40Z,az://./train_features/mykp,2,0.7316385015362799
myle,Macapa,2020-09-10T13:52:40Z,az://./train_features/myle,2,0.8565701766652682
mymf,Macapa,2020-09-10T13:52:40Z,az://./train_features/mymf,2,0.6996270900998436
myny,Macapa,2020-09-10T13:52:40Z,az://./train_features/myny,2,0.8469765638578056
mypf,Macapa,2020-09-10T13:52:40Z,az://./train_features/mypf,2,0.9027884849116228
myqq,Macapa,2020-09-10T13:52:40Z,az://./train_features/myqq,2,0.7856598016781083
myqu,Macapa,2020-09-10T13:52:40Z,az://./train_features/myqu,2,0.9126118932548855
myrn,Macapa,2020-09-10T13:52:40Z,az://./train_features/myrn,2,0.8197119977765811
mysi,Macapa,2020-09-10T13:52:40Z,az://./train_features/mysi,2,0.7888974595038444
mytk,Macapa,2020-09-10T13:52:40Z,az://./train_features/mytk,2,0.6855229658563806
myxg,Macapa,2020-09-10T13:52:40Z,az://./train_features/myxg,2,0.7021254853872879
myxy,Macapa,2020-09-10T13:52:40Z,az://./train_features/myxy,2,0.7027021788012716
myyf,Macapa,2020-09-10T13:52:40Z,az://./train_features/myyf,2,0.9145060197501916
myyv,Macapa,2020-09-10T13:52:40Z,az://./train_features/myyv,2,0.8853835368147465
myyx,Macapa,2020-09-10T13:52:40Z,az://./train_features/myyx,2,0.768174885612608
myze,Macapa,2020-09-10T13:52:40Z,az://./train_features/myze,2,0.7786718693079245
myzx,Macapa,2020-09-10T13:52:40Z,az://./train_features/myzx,2,0.8613610463830729
mzac,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzac,2,0.6459478842935692
mzae,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzae,2,0.4831477656305104
mzcq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzcq,2,0.8203275874400973
mzcx,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzcx,2,0.7186820428336079
mzcy,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzcy,2,0.5472018089315998
mzdb,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzdb,2,0.0
mzdi,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzdi,2,0.8037579617834395
mzep,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzep,2,0.25294052984500387
mzet,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzet,2,0.862131536783584
mzfa,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzfa,2,0.9223813348074135
mzfj,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzfj,2,0.8147202451246369
mzfl,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzfl,2,0.7678179423386506
mzft,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzft,2,0.9211373513048641
mzgr,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzgr,2,0.8540070639737339
mzgs,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzgs,2,0.9014461193682741
mzhw,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzhw,2,0.8772198432907309
mziz,Macapa,2020-09-10T13:52:40Z,az://./train_features/mziz,2,0.7886089813800657
mzki,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzki,2,0.8185149993212977
mzky,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzky,2,0.7316654094375995
mznj,Macapa,2020-09-10T13:52:40Z,az://./train_features/mznj,2,0.8568311310461875
mzpe,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzpe,2,0.8911442284562252
mzpk,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzpk,2,0.801571270873946
mzqk,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzqk,2,0.7966588358131036
mzql,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzql,2,0.808505888262544
mzqm,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzqm,2,0.7085759470922292
mzrp,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzrp,2,0.6771667696455653
mzry,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzry,2,0.7880595319245626
mzsj,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzsj,2,0.8786443098641838
mztc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mztc,2,0.8146686058591315
mztu,Macapa,2020-09-10T13:52:40Z,az://./train_features/mztu,2,0.8833716175488328
mzuq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzuq,2,0.5699248120300752
mzut,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzut,2,0.8824935227374252
mzuu,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzuu,2,0.6551647496805023
mzwr,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzwr,2,0.8226455530420288
mzxc,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzxc,2,0.602123356926188
mzxq,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzxq,2,0.8610289230993327
mzxx,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzxx,2,0.7219742760753444
mzyz,Macapa,2020-09-10T13:52:40Z,az://./train_features/mzyz,2,0.6003040668947168
nabe,Macapa,2020-09-10T13:52:40Z,az://./train_features/nabe,2,0.8744072006968416
nabr,Macapa,2020-09-10T13:52:40Z,az://./train_features/nabr,2,0.8663163503408234
nacc,Macapa,2020-09-10T13:52:40Z,az://./train_features/nacc,2,0.8171112611852102
nacy,Macapa,2020-09-10T13:52:40Z,az://./train_features/nacy,2,0.44377833016522883
nafh,Macapa,2020-09-10T13:52:40Z,az://./train_features/nafh,2,0.8004844747852896
nagk,Macapa,2020-09-10T13:52:40Z,az://./train_features/nagk,2,0.707426597582038
naiv,Macapa,2020-09-10T13:52:40Z,az://./train_features/naiv,2,0.8031058823529412
nald,Macapa,2020-09-10T13:52:40Z,az://./train_features/nald,2,0.8088631563615177
nalt,Macapa,2020-09-10T13:52:40Z,az://./train_features/nalt,2,0.5286415711947627
naoj,Macapa,2020-09-10T13:52:40Z,az://./train_features/naoj,2,0.9004698024565574
napj,Macapa,2020-09-10T13:52:40Z,az://./train_features/napj,2,0.6687792015543322
napk,Macapa,2020-09-10T13:52:40Z,az://./train_features/napk,2,0.8565245270920167
napu,Macapa,2020-09-10T13:52:40Z,az://./train_features/napu,2,0.8203777335984096
napy,Macapa,2020-09-10T13:52:40Z,az://./train_features/napy,2,0.8347895808063157
naqe,Macapa,2020-09-10T13:52:40Z,az://./train_features/naqe,2,0.881132026884351
naqj,Macapa,2020-09-10T13:52:40Z,az://./train_features/naqj,2,0.8279733909580103
nart,Macapa,2020-09-10T13:52:40Z,az://./train_features/nart,2,0.8771646392049672
nata,Macapa,2020-09-10T13:52:40Z,az://./train_features/nata,2,0.06576265546358305
natr,Macapa,2020-09-10T13:52:40Z,az://./train_features/natr,2,0.8728604659236885
natu,Macapa,2020-09-10T13:52:40Z,az://./train_features/natu,2,0.8715253622092496
nauw,Macapa,2020-09-10T13:52:40Z,az://./train_features/nauw,2,0.7702119112182384
nava,Macapa,2020-09-10T13:52:40Z,az://./train_features/nava,2,0.9259194844662505
navr,Macapa,2020-09-10T13:52:40Z,az://./train_features/navr,2,0.0
nawh,Macapa,2020-09-10T13:52:40Z,az://./train_features/nawh,2,0.873553000289883
nazm,Macapa,2020-09-10T13:52:40Z,az://./train_features/nazm,2,0.8426540557132991
nbab,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbab,2,0.8194962009388762
nbal,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbal,2,0.8481163130943672
nbap,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbap,2,0.7307619108037811
nbci,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbci,2,0.0
nbcm,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbcm,2,0.0
nbds,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbds,2,0.8722235623759069
nbdy,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbdy,2,0.0
nbep,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbep,2,0.8812837843154225
nbfa,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbfa,2,0.8465100037505982
nbgu,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbgu,2,0.7862737289260586
nbip,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbip,2,0.0
nbir,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbir,2,0.8601743947663347
nbke,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbke,2,0.8546644280855826
nbkr,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbkr,2,0.7664560529204117
nbks,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbks,2,0.0
nblw,Macapa,2020-09-10T13:52:40Z,az://./train_features/nblw,2,0.8294482738895403
nbni,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbni,2,0.9027419540324303
nbnn,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbnn,2,0.7928735632183908
nbnx,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbnx,2,0.5035188739603327
nbpp,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbpp,2,0.7888963578587143
nbqk,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbqk,2,0.7487502883949858
nbqz,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbqz,2,0.8408992932631386
nbrd,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbrd,2,0.8421824274793172
nbsr,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbsr,2,0.8170800041506693
nbtz,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbtz,2,0.5432482887367766
nbws,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbws,2,0.7171087960476855
nbwy,Macapa,2020-09-10T13:52:40Z,az://./train_features/nbwy,2,0.4614032715965932
nbyh,Pibor,2020-08-17T08:18:22Z,az://./train_features/nbyh,3,0.9396328933963405
nbyl,Pibor,2020-08-17T08:18:22Z,az://./train_features/nbyl,3,1.0
nbym,Pibor,2020-08-17T08:18:22Z,az://./train_features/nbym,3,0.9123450441184431
nbyp,Pibor,2020-08-17T08:18:22Z,az://./train_features/nbyp,3,0.9452917058537875
ncah,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncah,3,0.890428386380459
nccb,Pibor,2020-08-17T08:18:22Z,az://./train_features/nccb,3,0.9752496228110326
nccg,Pibor,2020-08-17T08:18:22Z,az://./train_features/nccg,3,1.0
ncdk,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncdk,3,0.9855557490855706
ncew,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncew,3,1.0
ncfe,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncfe,3,1.0
ncgm,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncgm,3,0.9769978202806004
ncia,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncia,3,0.9938319971900463
ncij,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncij,3,0.9182878950716119
nckw,Pibor,2020-08-17T08:18:22Z,az://./train_features/nckw,3,0.8801368140435591
ncll,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncll,3,0.8792585422271391
nclv,Pibor,2020-08-17T08:18:22Z,az://./train_features/nclv,3,1.0
ncma,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncma,3,1.0
ncme,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncme,3,0.9700056614891642
ncny,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncny,3,1.0
ncob,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncob,3,0.9665948658168825
ncos,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncos,3,0.9666495148151015
ncpo,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncpo,3,1.0
ncpz,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncpz,3,0.9857881554496243
ncry,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncry,3,0.9745845297137388
ncsz,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncsz,3,0.9560666685857394
ncvq,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncvq,3,0.9923476213410393
ncvy,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncvy,3,0.9242477416992188
ncxi,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncxi,3,1.0
ncxq,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncxq,3,0.9210584268116441
ncyg,Pibor,2020-08-17T08:18:22Z,az://./train_features/ncyg,3,0.9265456166912085
